1,726,665.38,322.18,83.24,116.78,8
1,727,750.91,302.84,25.32,21.33,3
1,728,798.41,254.39,24.80,18.88,3
1,729,598.94,265.76,28.91,21.71,3
1,730,582.68,282.74,25.91,20.52,4
2,726,666.21,325.26,82.58,115.73,8
2,727,751.68,303.75,25.51,21.47,3
2,728,799.15,255.43,25.63,19.53,3
2,729,597.87,267.68,29.15,21.89,3
2,730,581.86,284.97,26.48,20.99,4
3,726,666.91,326.07,83.10,116.24,8
3,727,752.80,304.79,25.86,21.76,3
3,728,799.70,256.20,25.27,19.27,3
3,729,597.31,269.25,29.91,22.47,3
3,730,579.21,286.42,28.23,22.42,4
3,731,776.98,198.13,19.23,13.91,3
4,726,667.16,327.69,84.27,117.68,8
4,727,753.64,305.15,26.77,22.54,3
4,728,800.27,257.73,25.86,19.74,3
4,729,596.47,272.34,29.16,21.90,3
4,730,577.24,288.70,29.29,23.36,4
4,731,777.27,198.36,19.44,14.06,3
5,726,667.52,330.63,85.24,118.81,8
5,727,755.12,306.61,26.45,22.29,3
5,728,800.95,259.10,25.71,19.66,3
5,729,594.36,274.64,30.28,22.76,3
5,730,575.77,291.49,29.29,23.47,4
5,731,777.30,200.35,19.19,13.89,3
5,732,842.22,486.25,24.81,25.42,1
6,726,669.13,333.26,85.15,118.39,8
6,727,755.95,308.60,25.90,21.83,3
6,728,801.90,260.79,25.70,19.70,3
6,729,592.36,277.07,30.85,23.21,3
6,730,574.63,293.70,29.94,24.13,4
6,731,777.28,201.92,19.23,13.92,3
6,732,812.46,273.47,17.49,17.81,1
7,726,667.41,334.67,85.39,118.38,8
7,727,753.02,310.49,25.58,21.49,3
7,728,800.04,261.69,25.96,19.95,3
7,729,587.58,280.28,30.68,23.08,3
7,730,569.42,296.87,29.96,24.31,4
7,731,773.66,203.75,19.30,13.93,3
8,726,659.99,336.82,88.83,123.52,8
8,727,747.58,312.50,26.00,21.77,3
8,728,794.11,263.69,26.17,20.10,3
8,729,578.91,282.87,31.89,23.99,3
8,730,561.60,301.58,29.51,24.01,4
8,731,768.20,205.45,18.84,13.54,3
9,726,653.96,340.83,88.09,122.74,8
9,727,740.30,313.49,26.49,22.05,3
9,728,786.30,265.41,26.47,20.34,3
9,729,569.16,286.17,32.61,24.59,3
9,730,550.83,305.88,29.47,24.04,4
9,731,759.22,206.62,19.51,14.00,3
9,732,699.39,236.68,61.65,61.14,1
9,734,808.99,213.82,23.78,13.28,3
10,726,645.97,342.67,89.77,125.51,8
10,727,731.59,315.50,27.23,22.61,3
10,728,777.57,267.37,26.28,20.19,3
10,729,706.93,233.89,22.23,16.50,3
10,730,539.40,309.71,29.93,24.55,4
10,731,751.12,208.77,19.23,13.76,3
10,732,698.70,222.38,56.12,54.11,1
10,734,801.38,215.89,22.19,12.41,3
11,726,639.19,345.76,90.23,126.75,8
11,727,724.87,317.39,27.04,22.28,3
11,728,770.17,270.11,26.07,20.06,3
11,729,796.01,456.41,32.95,25.04,3
11,730,530.22,314.79,29.29,24.03,4
11,731,741.74,210.73,19.08,13.59,3
11,732,657.39,237.17,74.45,73.16,1
11,734,792.42,218.05,22.35,12.53,3
12,726,634.97,350.04,90.83,128.71,8
12,727,720.62,319.52,27.18,22.26,3
12,728,765.72,271.80,26.26,20.33,3
12,729,657.02,376.49,34.02,25.94,3
12,730,523.43,318.86,29.50,24.27,4
12,731,736.48,211.67,19.68,14.04,3
12,732,635.60,245.19,83.08,83.37,1
12,734,771.69,213.55,21.28,11.98,3
13,726,633.29,353.79,90.23,128.78,8
13,727,716.68,322.42,26.81,21.97,3
13,728,763.41,274.09,26.20,20.45,3
13,729,583.52,336.88,34.28,26.25,3
13,730,517.85,323.25,29.67,24.50,4
13,731,732.84,214.68,19.26,13.77,3
13,732,626.03,251.70,85.15,87.30,1
13,734,762.82,212.84,22.57,12.80,3
14,726,632.16,357.46,89.98,129.29,8
14,727,713.71,324.38,27.43,22.55,3
14,728,760.24,276.64,26.60,20.93,3
14,729,550.41,321.36,34.50,26.53,3
14,730,512.87,327.56,30.12,24.90,4
14,731,729.28,216.60,19.69,14.06,3
14,732,623.29,256.21,84.79,88.78,1
14,734,758.50,214.03,21.87,12.48,3
14,737,755.90,227.38,18.82,13.72,3
15,726,631.03,360.85,89.70,129.70,8
15,727,711.49,326.51,27.95,23.12,3
15,728,759.01,279.01,25.91,20.52,3
15,729,535.48,317.54,34.50,26.63,3
15,730,508.80,333.25,29.34,24.14,4
15,731,726.72,219.26,19.49,13.91,3
15,732,623.01,260.15,83.15,88.73,1
15,734,754.90,215.98,22.35,12.90,3
15,737,752.60,228.68,19.55,14.26,3
16,726,630.83,363.38,89.35,130.23,8
16,727,709.92,328.29,28.05,23.35,3
16,728,757.53,281.20,25.55,20.30,3
16,729,527.08,317.74,35.49,27.52,3
16,730,504.99,337.19,29.57,24.32,4
16,731,724.34,220.81,20.08,14.41,3
16,732,624.10,263.12,81.63,89.02,1
16,734,753.49,219.38,20.90,12.10,3
16,737,750.44,230.87,20.90,15.29,3
17,726,630.50,364.93,88.58,130.06,8
17,727,708.61,329.81,28.07,23.52,3
17,728,756.56,283.43,25.18,20.15,3
17,729,521.48,319.79,35.11,27.32,3
17,730,501.34,341.19,29.79,24.50,4
17,731,722.58,222.94,19.45,13.95,3
17,732,625.10,266.19,79.82,88.77,1
17,734,751.91,220.08,21.71,12.68,3
17,737,755.09,234.75,41.23,30.66,3
18,726,630.01,366.18,88.09,130.34,8
18,727,707.03,331.22,28.02,23.47,3
18,728,755.12,285.05,25.46,20.60,3
18,729,517.33,322.23,35.11,27.46,3
18,730,496.99,344.98,29.84,24.51,4
18,731,720.54,224.09,19.74,14.21,3
18,732,627.32,269.03,77.47,87.93,1
18,734,749.84,221.78,20.96,12.34,3
18,737,756.97,238.62,45.32,34.32,3
19,726,628.46,367.48,88.09,131.30,8
19,727,705.69,332.12,28.24,23.71,3
19,728,754.18,286.78,25.06,20.38,3
19,729,513.96,324.99,34.82,27.25,3
19,730,493.52,348.32,30.35,24.86,4
19,731,717.48,225.38,20.79,15.06,3
19,732,627.81,272.77,73.82,85.40,1
19,734,747.79,223.68,21.26,12.64,3
19,737,757.33,241.29,46.69,36.12,3
19,739,743.48,235.53,21.49,15.89,3
20,726,626.78,369.46,88.59,133.85,8
20,727,703.73,333.10,28.34,23.95,3
20,728,751.96,288.97,24.19,19.63,3
20,729,509.86,327.58,35.23,27.75,3
20,730,488.99,351.98,30.41,24.88,4
20,731,716.01,226.94,20.04,14.56,3
20,732,628.74,275.85,70.83,83.49,1
20,734,746.28,225.00,21.22,12.71,3
20,737,756.15,242.69,46.81,37.09,3
20,739,742.55,237.96,19.85,14.67,3
21,726,625.12,371.12,88.85,135.81,8
21,727,702.04,333.95,28.14,23.87,3
21,728,750.29,290.39,24.04,19.46,3
21,729,505.71,329.67,35.74,28.18,3
21,730,484.46,355.51,30.85,25.27,4
21,731,714.05,228.94,19.22,13.92,3
21,732,629.37,278.09,68.19,81.73,1
21,734,743.30,226.42,21.08,12.72,3
21,737,765.56,237.69,31.46,24.83,3
21,739,740.14,239.35,20.02,14.81,3
21,740,815.73,327.64,15.64,20.78,9
22,726,623.28,373.25,88.18,136.30,8
22,727,700.86,333.98,28.37,24.17,3
22,728,748.38,290.87,24.60,19.96,3
22,729,501.47,331.84,36.06,28.54,3
22,730,480.93,358.65,30.80,25.03,4
22,731,711.22,229.71,19.46,14.07,3
22,732,709.77,249.71,37.16,41.70,1
22,734,741.02,227.79,20.78,12.64,3
22,737,755.75,242.96,40.69,33.04,3
22,739,736.94,240.79,19.66,14.55,3
22,740,814.38,328.27,15.66,20.82,9
23,726,623.76,377.32,84.86,131.95,8
23,727,699.09,334.97,28.09,24.04,3
23,728,747.48,291.50,25.20,20.59,3
23,729,498.64,334.23,35.96,28.43,3
23,730,476.51,360.94,32.05,25.99,4
23,731,708.79,230.70,19.87,14.47,3
23,732,754.93,235.93,19.35,20.58,1
23,734,740.07,230.16,19.58,11.94,3
23,737,753.09,245.18,43.07,35.97,3
23,739,734.70,242.23,20.44,15.15,3
23,740,813.16,329.18,15.81,21.07,9
24,726,623.56,376.54,85.14,133.74,8
24,727,698.64,335.53,27.93,24.01,3
24,728,747.38,292.46,24.70,20.23,3
24,729,496.47,336.29,36.58,29.00,3
24,730,473.83,363.79,32.51,26.33,4
24,731,707.89,231.57,20.00,14.64,3
