1,7654,1153.47,383.09,81.97,59.31,3
1,7655,718.63,160.80,41.13,23.51,3
1,7656,1080.00,288.14,64.69,40.61,3
1,7657,164.64,160.33,59.83,24.13,3
1,7658,572.44,190.58,91.71,49.10,5
1,7659,786.04,170.85,250.56,117.39,5
1,7660,29.62,292.10,139.59,176.98,5
1,7661,1233.87,189.86,121.94,43.86,6
1,7662,1088.77,185.61,109.83,35.89,5
2,7654,1151.44,379.76,80.82,58.48,3
2,7655,717.37,160.88,40.89,23.37,3
2,7656,1078.43,287.05,63.73,40.01,3
2,7657,157.04,160.81,59.27,23.91,3
2,7658,566.22,190.61,89.78,48.01,5
2,7659,784.16,171.20,251.77,117.81,5
2,7660,29.63,301.05,136.83,173.42,5
2,7661,1233.46,188.83,122.48,44.05,6
2,7662,1084.80,184.72,110.87,36.29,5
3,7654,1148.49,377.17,79.83,57.74,3
3,7655,716.28,161.21,41.62,23.80,3
3,7656,1075.36,285.04,62.97,39.50,3
3,7657,150.56,159.94,60.56,24.51,3
3,7658,558.51,189.81,93.36,49.91,5
3,7659,780.71,170.30,247.26,115.40,5
3,7660,27.44,303.65,137.98,174.77,5
3,7661,1234.34,188.44,121.45,43.69,6
3,7662,1083.64,185.04,108.03,35.46,5
3,7663,690.94,192.07,47.02,28.68,6
4,7654,1145.56,373.55,79.59,57.54,3
4,7655,715.06,161.36,41.76,23.87,3
4,7656,1072.55,282.67,63.07,39.50,3
4,7657,143.03,160.15,59.28,24.06,3
4,7658,550.84,189.96,94.94,50.70,5
4,7659,776.33,169.30,244.04,113.52,5
4,7660,27.31,310.14,136.41,172.49,5
4,7661,1234.00,187.95,121.20,43.63,6
4,7662,1086.18,185.30,107.79,35.42,5
4,7663,688.10,190.96,46.60,28.52,6
4,7664,1326.38,538.57,31.51,79.37,9
5,7655,713.65,161.50,41.96,23.96,3
5,7656,1069.70,280.50,63.10,39.45,3
5,7657,134.18,159.84,58.42,23.68,3
5,7658,545.64,189.74,92.92,49.53,5
5,7659,770.84,169.22,240.39,111.26,5
5,7660,17.50,298.10,151.87,192.80,5
5,7661,1236.77,189.03,115.44,41.46,6
5,7662,1086.33,185.39,107.18,35.22,5
5,7663,684.80,191.28,45.34,27.86,6
5,7664,1318.94,528.51,38.52,96.74,9
5,7665,474.26,180.25,34.88,15.87,6
6,7657,124.70,159.48,58.11,23.52,3
6,7658,541.13,189.18,91.99,48.92,5
6,7659,764.20,168.08,239.46,110.23,5
6,7660,11.80,294.72,157.88,201.31,5
6,7661,1237.27,189.10,115.60,41.42,6
6,7662,1086.48,185.49,106.58,35.03,5
6,7663,679.39,190.44,45.54,28.14,6
6,7664,1316.68,520.02,35.57,87.64,9
6,7665,474.26,180.25,34.88,15.87,6
6,7666,476.66,108.12,45.01,27.31,3
6,7654,1139.63,366.35,78.59,56.76,3
7,7657,119.04,159.35,56.06,22.74,3
7,7658,536.04,189.38,93.47,49.55,5
7,7659,760.29,167.87,236.09,107.89,5
7,7660,16.44,311.54,145.86,185.92,5
7,7661,1236.95,189.00,115.87,41.39,6
7,7662,1085.44,185.07,105.80,34.84,5
7,7663,675.19,190.06,44.83,27.88,6
7,7664,1315.24,515.68,30.72,72.05,9
7,7665,467.35,180.46,32.03,14.54,6
7,7666,475.73,108.09,45.24,27.41,3
7,7668,318.29,418.00,33.08,49.08,0
7,7654,1137.40,362.90,76.82,55.33,3
7,7655,711.38,160.77,42.52,24.20,3
7,7656,1062.50,276.13,62.47,38.93,3
8,7657,111.61,158.71,60.65,24.59,3
8,7658,529.60,188.65,96.88,51.35,5
8,7660,10.59,312.57,151.15,193.13,5
8,7661,1235.97,188.53,113.78,40.37,6
8,7662,1084.79,183.44,105.94,35.00,5
8,7663,671.62,189.50,43.03,26.85,6
8,7664,1308.74,503.19,32.05,70.93,9
8,7665,462.83,180.33,33.51,15.15,6
8,7666,474.93,108.10,45.56,27.58,3
8,7668,318.29,418.00,33.08,49.08,0
8,7654,1134.60,359.78,76.35,54.95,3
8,7655,708.66,160.90,43.10,24.46,3
8,7656,1059.35,273.79,61.67,38.30,3
9,7657,104.39,158.15,59.91,24.16,3
9,7658,524.21,188.47,98.26,52.06,5
9,7660,4.16,308.58,158.09,202.99,5
9,7661,1236.49,188.98,111.59,39.24,6
9,7662,1085.62,182.66,104.79,34.70,5
9,7663,666.39,188.99,42.75,26.89,6
9,7664,1304.95,497.04,32.23,65.61,9
9,7665,457.07,178.70,36.36,16.40,6
9,7666,474.80,108.17,45.66,27.61,3
9,7668,319.27,416.71,32.54,48.35,0
9,7654,1131.92,356.55,75.85,54.51,3
9,7655,707.04,160.93,42.96,24.31,3
9,7656,1056.82,272.12,61.41,38.02,3
9,7669,1287.77,491.30,39.52,38.10,1
9,7659,751.14,166.18,235.81,106.02,5
10,7658,517.54,188.58,99.89,53.13,5
10,7660,0.79,300.01,160.50,206.69,5
10,7661,1235.98,188.27,112.69,39.32,6
10,7662,1085.82,182.01,104.86,34.82,5
10,7663,661.83,188.31,42.95,27.26,6
10,7664,1299.22,491.86,32.70,60.61,9
10,7665,452.68,177.98,36.68,16.43,6
10,7666,474.04,107.92,45.61,27.49,3
10,7668,319.60,416.27,32.37,48.10,0
10,7654,1129.50,353.32,75.16,53.86,3
10,7655,705.74,160.76,43.24,24.38,3
10,7656,1054.32,269.97,60.71,37.34,3
10,7669,1280.53,481.15,40.04,38.66,1
10,7659,745.01,165.16,235.89,105.15,5
11,7660,0.14,298.39,159.08,205.34,5
11,7661,1234.15,187.50,112.33,38.88,6
11,7662,1084.34,181.39,103.14,34.49,5
11,7663,655.72,187.36,42.79,27.47,6
11,7664,1291.54,483.83,34.93,59.42,9
11,7665,446.07,177.44,38.60,17.26,6
11,7666,473.71,107.67,45.84,27.56,3
11,7668,319.93,415.82,32.20,47.84,0
11,7654,1126.74,349.81,74.14,53.09,3
11,7655,704.72,160.34,43.08,24.15,3
11,7656,1050.10,267.74,61.34,37.61,3
11,7669,1272.17,473.00,40.94,39.60,1
11,7659,739.62,163.99,237.77,105.04,5
11,7657,85.54,155.88,59.45,24.10,3
12,7660,0.39,300.48,155.06,200.03,5
12,7661,1233.17,186.85,115.41,39.70,6
12,7662,1084.26,181.05,102.77,34.56,5
12,7663,651.95,186.53,42.19,27.31,6
12,7664,1282.60,475.24,37.53,59.30,9
12,7665,441.06,177.13,39.94,17.78,6
