1,3282,192.66,195.00,44.92,50.95,4
1,3283,154.02,301.59,60.76,71.86,3
1,3284,112.00,338.06,35.05,39.39,9
1,3285,291.67,168.80,26.01,29.02,3
1,3286,351.62,163.39,24.71,23.84,3
1,3287,285.18,92.25,24.05,21.15,4
1,3288,1.96,289.34,118.77,57.07,3
1,3289,256.35,221.83,35.88,42.66,3
1,3290,234.80,262.29,47.18,70.25,3
1,3291,348.77,125.75,32.16,18.13,3
2,3282,195.99,194.32,44.07,51.67,4
2,3283,153.99,303.96,61.36,73.09,3
2,3284,114.85,337.92,34.07,37.84,9
2,3285,294.17,169.64,26.41,29.24,3
2,3286,355.51,162.61,23.71,23.56,3
2,3287,288.03,92.83,24.94,21.16,4
2,3288,5.15,289.31,117.57,56.77,3
2,3289,258.00,222.45,37.43,43.17,3
2,3290,236.01,263.38,47.10,70.26,3
2,3291,352.74,125.48,31.58,18.08,3
3,3282,195.71,194.63,44.42,51.67,4
3,3283,152.83,306.76,61.57,72.30,3
3,3284,113.87,337.90,34.77,39.36,9
3,3285,293.74,170.35,26.60,29.49,3
3,3286,355.48,161.83,23.23,23.22,3
3,3287,288.20,92.93,24.77,21.36,4
3,3288,4.84,289.99,117.71,56.35,3
3,3289,257.65,223.98,36.96,42.69,3
3,3290,235.25,266.08,48.21,68.44,3
3,3291,353.47,124.95,30.69,18.27,3
4,3282,195.59,195.13,44.54,51.53,4
4,3283,150.07,309.06,63.54,71.79,3
4,3284,113.71,338.42,34.79,39.01,9
4,3285,293.55,172.03,26.27,29.29,3
4,3286,355.33,161.01,23.29,23.59,3
4,3287,288.10,93.33,24.83,21.29,4
4,3288,2.88,290.02,119.84,56.73,3
4,3289,256.58,225.78,36.63,42.68,3
4,3290,234.16,267.46,48.53,70.20,3
4,3291,354.24,124.62,29.74,18.40,3
5,3282,195.49,195.37,44.43,51.40,4
5,3283,148.12,311.99,64.55,69.64,3
5,3284,114.84,338.95,33.48,34.66,9
5,3285,293.03,173.37,26.36,29.00,3
5,3286,355.24,159.80,22.81,23.75,3
5,3287,288.49,93.52,24.36,21.18,4
5,3288,3.68,290.80,119.24,56.36,3
5,3289,255.43,228.72,36.51,43.89,3
5,3290,233.70,269.28,48.55,70.57,3
5,3291,355.50,124.30,28.04,18.56,3
6,3282,195.31,195.78,44.48,51.17,4
6,3283,146.79,315.99,64.84,65.89,3
6,3284,116.19,339.68,31.98,31.68,9
6,3285,292.48,174.54,26.75,29.34,3
6,3286,355.04,159.10,22.97,23.79,3
6,3287,288.49,93.95,23.89,20.99,4
6,3288,3.25,290.48,119.61,56.95,3
6,3289,254.70,229.62,37.00,43.80,3
6,3290,233.24,270.24,48.98,71.29,3
6,3291,356.39,123.92,26.96,18.65,3
7,3282,194.81,195.93,44.86,51.37,4
7,3283,144.87,318.98,65.57,63.09,3
7,3284,116.27,338.49,32.80,33.76,9
7,3285,291.45,174.96,27.39,30.35,3
7,3286,354.25,158.60,23.57,23.14,3
7,3287,288.77,94.21,23.46,21.05,4
7,3288,4.18,290.81,119.13,57.22,3
7,3289,253.90,230.77,37.20,42.07,3
7,3290,232.61,270.67,49.35,72.56,3
7,3291,357.12,123.71,25.68,18.44,3
8,3282,194.73,197.11,44.28,50.26,4
8,3283,142.99,321.78,65.95,60.61,3
8,3284,114.65,339.48,34.18,34.09,9
8,3285,290.92,176.17,27.81,30.53,3
8,3286,354.00,157.78,23.79,22.82,3
8,3287,288.80,94.55,23.40,21.16,4
8,3288,3.52,291.42,119.22,57.38,3
