1,3678,193.12,195.47,44.92,50.95,4
1,3679,154.40,302.52,60.76,71.86,3
1,3680,112.53,338.76,35.05,39.39,9
1,3681,291.68,169.31,26.01,29.02,3
1,3682,351.98,164.31,24.71,23.84,3
1,3683,285.21,92.83,24.05,21.15,4
1,3684,2.34,289.87,118.77,57.07,3
1,3685,257.29,222.16,35.88,42.66,3
1,3686,235.38,262.41,47.18,70.25,3
1,3687,348.85,125.81,32.16,18.13,3
2,3678,195.77,195.17,45.50,51.64,4
2,3679,154.14,304.67,61.76,73.05,3
2,3680,115.64,338.76,33.65,37.81,9
2,3681,294.04,170.22,26.20,29.22,3
2,3682,355.44,163.32,24.39,23.54,3
2,3683,288.44,93.39,24.07,21.15,4
2,3684,5.27,289.79,117.96,56.69,3
2,3685,259.00,223.01,36.32,43.15,3
2,3686,236.17,263.49,47.16,70.23,3
2,3687,352.70,125.45,32.01,18.05,3
3,3678,195.68,195.44,45.50,51.67,4
3,3679,153.88,306.86,61.15,72.30,3
3,3680,114.41,338.77,35.01,39.36,9
3,3681,294.19,171.08,26.45,29.49,3
3,3682,355.77,162.43,24.03,23.22,3
3,3683,288.88,93.60,24.33,21.37,4
3,3684,5.98,290.12,117.29,56.36,3
3,3685,258.66,224.30,35.96,42.69,3
3,3686,236.71,266.83,46.05,68.44,3
3,3687,353.07,125.07,32.34,18.27,3
4,3678,195.63,195.78,45.37,51.55,4
4,3679,151.74,309.55,60.87,71.82,3
4,3680,114.25,338.80,34.73,39.03,9
4,3681,293.87,172.60,26.27,29.30,3
4,3682,355.66,161.77,24.38,23.60,3
4,3683,289.02,93.90,24.28,21.30,4
4,3684,4.22,290.22,118.24,56.78,3
4,3685,257.31,226.04,35.98,42.70,3
4,3686,235.12,267.98,47.27,70.22,3
4,3687,353.75,124.78,32.48,18.42,3
5,3678,195.46,196.01,45.21,51.42,4
5,3679,151.12,312.43,59.32,69.67,3
5,3680,116.63,339.36,31.03,34.68,9
5,3681,293.57,173.84,26.03,29.01,3
5,3682,355.06,160.68,24.46,23.76,3
5,3683,289.01,94.08,24.16,21.19,4
5,3684,5.06,290.86,117.52,56.40,3
5,3685,255.58,228.89,36.96,43.90,3
5,3686,234.52,269.66,47.56,70.59,3
5,3687,354.29,124.58,32.52,18.57,3
6,3678,195.42,196.29,44.97,51.17,4
6,3679,151.30,316.32,56.62,65.90,3
6,3680,118.72,340.11,28.55,31.69,9
6,3681,293.22,175.16,26.35,29.34,3
6,3682,355.00,159.96,24.42,23.80,3
6,3683,289.33,94.40,23.93,21.00,4
6,3684,4.50,290.84,118.73,56.97,3
6,3685,255.35,230.18,36.90,43.80,3
6,3686,234.22,270.85,48.08,71.30,3
6,3687,354.45,124.22,32.37,18.65,3
7,3678,195.18,196.62,45.14,51.38,4
7,3679,150.91,319.30,54.91,63.11,3
7,3680,118.19,338.97,30.52,33.77,9
7,3681,292.36,175.45,27.26,30.36,3
7,3682,355.10,159.20,23.78,23.15,3
7,3683,289.38,94.75,23.95,21.05,4
7,3684,4.71,291.39,119.26,57.25,3
7,3685,255.39,231.42,35.60,42.08,3
7,3686,233.52,271.25,48.94,72.57,3
7,3687,355.03,123.95,31.64,18.44,3
8,3678,195.66,197.91,44.18,50.27,4
8,3679,150.02,321.96,53.61,60.62,3
8,3680,116.81,339.79,31.06,34.10,9
8,3681,292.10,176.48,27.45,30.53,3
8,3682,355.18,158.19,23.49,22.82,3
8,3683,289.34,95.12,24.04,21.17,4
8,3684,3.97,292.07,119.56,57.40,3
8,3685,254.86,231.19,37.06,43.79,3
8,3686,232.56,271.40,49.66,73.76,3
8,3687,355.75,124.34,30.63,18.07,3
9,3678,194.95,198.60,43.96,50.01,4
9,3679,149.20,325.57,51.68,57.07,3
9,3680,116.38,341.03,30.80,33.61,9
9,3681,291.85,178.45,27.07,30.09,3
9,3682,354.99,157.38,23.16,22.48,3
9,3683,289.30,95.35,23.85,21.03,4
9,3684,3.17,291.94,120.48,57.91,3
9,3685,254.47,232.24,36.45,42.89,3
9,3686,232.14,275.04,48.94,72.69,3
9,3687,355.45,124.31,29.89,17.88,3
10,3678,194.72,198.46,43.94,49.99,4
10,3679,148.48,330.41,48.98,52.57,3
10,3680,116.90,341.37,30.78,33.41,9
10,3681,291.57,179.27,27.26,30.26,3
10,3682,354.34,156.56,23.07,22.40,3
10,3683,288.51,95.49,23.93,21.07,4
10,3684,2.75,292.59,120.18,57.80,3
10,3685,253.83,234.89,35.83,41.85,3
10,3686,230.86,275.99,49.88,74.33,3
10,3687,355.76,124.06,29.31,17.85,3
11,3678,195.11,198.52,43.97,50.03,4
11,3679,148.34,333.24,47.33,49.43,3
11,3680,117.68,342.09,29.84,32.21,9
11,3681,290.61,180.32,27.58,30.58,3
11,3682,353.97,155.41,23.59,22.94,3
11,3683,288.06,95.58,24.10,21.19,4
11,3684,4.29,292.95,119.05,57.34,3
11,3685,252.28,236.90,36.72,42.75,3
11,3686,230.80,277.93,50.21,74.88,3
11,3687,355.99,123.82,28.74,17.83,3
12,3678,195.28,198.79,44.01,50.10,4
12,3679,148.77,336.57,45.17,45.80,3
12,3680,118.27,342.17,29.02,31.12,9
12,3681,290.51,181.49,27.83,30.85,3
12,3682,354.10,154.50,23.26,22.63,3
12,3683,287.83,95.78,24.09,21.17,4
12,3684,3.00,293.17,119.69,57.70,3
12,3685,251.09,237.73,37.39,43.47,3
12,3686,229.85,281.55,49.79,74.32,3
12,3687,356.60,123.43,28.28,17.90,3
13,3678,195.21,198.97,43.94,50.06,4
13,3679,147.76,340.45,43.06,41.95,3
13,3680,117.18,342.39,30.57,32.65,9
13,3681,290.42,182.81,27.45,30.40,3
13,3682,353.63,153.68,23.33,22.64,3
13,3683,288.44,95.92,23.99,21.10,4
